position,special_char,upper_case,numeral,aggregate,length,significance,freq_score,proper_noun,noun,verb,named_entity,cue_phrases,centrality
0.27,0,0,1,0.27,0.020134228,266.75,9,0,4,4,1,0,0.01567632
0.27,0,0,0,0.28,0.023489933,356.23,13,0,6,3,0,0,0.015110015
0.27,0,0,1,0.28,0.015100671,303.39,9,0,6,4,2,0.01,0.013144593
0.27,0,0,1,0.23,0.016778523,173.42,9,1,5,0,1,0.01,0.014615767
0.27,0,0,1,0.25,0.010067114,380.14,6,0,4,1,1,0.01,0.016745035
0.27,2,0,1,0.26,0.030201342,512.01,17,0,8,1,1,0.01,0.01655381
0.27,2,0,0,0.28,0.026845638,540.75,16,0,10,3,0,0.02,0.014643075
0.27,0,3,2,0.26,0.045302013,646.91,25,1,10,4,4,0.03,0.014582199
0.27,0,0,0,0.17,0.003355705,1360.6,2,0,7,2,0,0.01,0.01364955
0.27,0,0,0,0.24,0.016778523,921.67,10,0,5,4,0,0.01,0.01657999
0.26,0,0,0,0.26,0.020134228,520.47,8,0,10,6,2,0,0.015101543
0.26,2,0,1,0.3,0.015100671,334.09,8,0,11,6,1,0.02,0.013507352
0.26,0,1,0,0.28,0.016778523,508.24,5,0,2,3,0,0.01,0.014124407
0.26,0,0,0,0.23,0.018456376,382.47,8,0,5,2,0,0,0.01542413
0.26,2,0,1,0.29,0.016778523,621.84,9,0,7,3,1,0.01,0.014771014
0.26,0,0,0,0.29,0.025167785,484.23,10,0,1,3,0,0.02,0.014547209
0.26,0,0,0,0.28,0.020134228,546.24,12,0,8,5,1,0.02,0.015080181
0.26,0,1,0,0.26,0.020134228,560.55,9,0,4,1,1,0,0.018346525
0.26,2,0,0,0.28,0.006711409,661.74,4,0,9,4,1,0.05,0.015374169
0.26,0,0,0,0.2,0.020134228,423.14,12,0,3,4,0,0,0.016705811
0.26,0,1,0,0.27,0.013422819,529.09,7,0,3,3,0,0.02,0.015630034
0.26,0,0,0,0.22,0.023489933,493.63,13,0,7,5,1,0,0.016563733
0.26,0,0,0,0.24,0.018456376,485.94,8,0,6,3,0,0.02,0.016473153
0.26,2,2,3,0.27,0.010067114,955.28,6,1,8,6,4,0.02,0.017208827
0.26,4,0,0,0.18,0.02852349,463.92,15,0,5,2,0,0.04,0.012795137
0.26,0,0,0,0.29,0.015100671,610.38,9,0,3,3,1,0.01,0.016185232
0.26,2,0,0,0.16,0.006711409,452.09,4,0,8,5,1,0,0.013452551
0.26,0,0,1,0.27,0.023489933,485.83,12,0,1,2,2,0.01,0.015246881
0.25,0,0,1,0.29,0.031879195,427.99,16,0,3,1,1,0.01,0.01499157
0.25,0,0,0,0.24,0.026845638,357.27,14,0,3,1,0,0,0.014789295
0.25,0,0,0,0.29,0.015100671,435.94,8,0,6,3,0,0.01,0.01390072
0.25,0,0,0,0.2,0.023489933,491.97,13,0,6,3,1,0.01,0.014522336
0.25,1,0,0,0.18,0.011744966,699.14,7,0,6,5,0,0.01,0.01462289
0.25,1,0,1,0.18,0.030201342,630.15,16,0,0,0,1,0.01,0.013642714
0.25,0,0,0,0.27,0.021812081,453.34,10,0,6,4,0,0.01,0.015516352
0.25,0,0,1,0.27,0.008389262,235.38,4,0,0,0,1,0.01,0.014629225
0.25,1,0,0,0.33,0.015100671,482.74,9,0,8,2,2,0.01,0.0108329
0.25,1,0,1,0.12,0.02852349,407.71,17,0,2,1,1,0.03,0.008299569
0.25,0,1,0,0.26,0.015100671,461.3,7,0,5,3,0,0,0.015692573
0.25,0,1,0,0.08,0.036912752,695.32,22,0,8,4,0,0,0.00540288
0.25,0,0,1,0.26,0.023489933,584.47,13,0,17,5,1,0.02,0.015475413
0.25,0,2,1,0.22,0.015100671,523.86,9,2,15,3,1,0,0.016570143
0.25,0,0,0,0.26,0.025167785,332.76,14,0,6,2,2,0.02,0.017239005
0.25,0,0,0,0.3,0.023489933,436.31,12,0,4,3,1,0.01,0.013875156
0.25,0,0,0,0.29,0.010067114,532,6,0,8,6,0,0.01,0.012094895
0.25,0,0,0,0.28,0.016778523,467.97,9,0,8,5,2,0.01,0.015304051
0.24,0,1,0,0.28,0.008389262,443.95,4,0,10,1,2,0,0.013710206
0.24,0,0,0,0.18,0.010067114,567.67,5,1,8,5,1,0.02,0.012275641
0.24,0,0,1,0.26,0.033557047,420.78,17,0,4,4,2,0.02,0.013350444
0.24,0,0,1,0.21,0.023489933,375.07,10,0,5,1,1,0,0.014040275
0.24,2,0,0,0.3,0.025167785,375.43,12,0,15,5,0,0,0.012639806
0.24,0,0,2,0.34,0.013422819,488.67,7,0,8,4,3,0,0.011674885
0.24,0,0,0,0.27,0.021812081,515.9,13,0,5,1,1,0.03,0.016863763
0.24,0,0,0,0.25,0.016778523,286.21,9,0,7,2,0,0,0.016496389
0.24,0,0,0,0.29,0.013422819,665.86,8,0,6,2,0,0.02,0.014356038
0.24,0,2,6,0.24,0.025167785,487.32,14,0,27,19,8,0.02,0.017787194
0.24,2,0,1,0.24,0.005033557,366.62,2,2,8,3,2,0.01,0.01527388
0.24,0,0,1,0.25,0.020134228,359.38,10,0,2,6,1,0.03,0.013419419
0.24,2,0,2,0.22,0.018456376,484.37,11,0,5,4,2,0.05,0.017578781
0.24,2,0,0,0.25,0.025167785,324.95,14,0,9,7,1,0,0.01431231
0.24,0,0,0,0.21,0.013422819,416.92,7,0,8,9,1,0.03,0.017926627
0.24,2,1,1,0.16,0.020134228,506,11,0,6,3,2,0,0.01486643
0.24,0,0,0,0.2,0.020134228,580.94,11,0,5,2,1,0.02,0.01596537
0.24,0,0,0,0.24,0.030201342,325.04,16,0,2,4,1,0,0.014450025
0.24,0,0,0,0.26,0.031879195,513.74,15,0,10,5,1,0.02,0.015676373
0.23,0,6,2,0.22,0.008389262,408.03,4,4,15,3,4,0,0.016185276
0.23,0,0,0,0.23,0.021812081,230.94,7,0,3,4,0,0,0.016324929
0.23,0,0,0,0.24,0.016778523,762.1,9,0,7,3,1,0,0.014931364
0.23,0,0,0,0.3,0.020134228,338.45,9,0,2,3,0,0,0.013396557
0.23,0,0,0,0.28,0.015100671,176.07,5,0,5,3,0,0.01,0.016095076
0.23,0,0,0,0.17,0.015100671,338.54,7,0,2,3,0,0.01,0.014563786
0.23,0,0,0,0.27,0.011744966,463.37,6,0,2,3,0,0,0.015428271
0.23,0,0,0,0.21,0.016778523,389.97,10,0,6,6,1,0,0.013624147
0.23,0,0,0,0.25,0.016778523,538.22,8,0,2,3,0,0,0.01662633
0.23,2,0,1,0.25,0.025167785,468.75,12,0,3,3,2,0,0.016356677
0.23,2,0,1,0.22,0.018456376,553.48,9,0,4,4,1,0.01,0.0187742
0.23,2,0,1,0.18,0.010067114,604.23,5,0,6,3,1,0,0.013031932
0.23,0,0,0,0.16,0.006711409,1417.94,4,0,3,4,1,0.01,0.010506452
0.23,0,0,0,0.23,0.016778523,771.65,9,0,3,3,0,0,0.014549669
0.23,0,0,0,0.2,0.006711409,996.41,4,0,1,2,0,0,0.015922346
0.23,0,0,0,0.19,0.008389262,713.42,5,0,11,5,2,0,0.015079425
0.23,0,0,0,0.22,0.006711409,526.09,4,0,9,7,1,0.03,0.016470444
0.23,0,0,1,0.15,0.041946309,317.61,18,0,0,0,1,0.03,0.013916791
0.22,0,2,4,0.22,0.003355705,448.47,2,1,14,8,7,0.03,0.017882179
0.22,0,0,0,0.29,0.011744966,373.26,6,0,2,0,1,0.03,0.012982176
0.22,0,0,2,0.31,0.011744966,698.08,6,0,6,2,4,0.01,0.011384433
0.22,1,0,0,0.08,0.013422819,309.03,5,0,5,6,2,0,0.005294787
0.22,0,0,0,0.31,0.006711409,41.72,1,0,4,2,0,0.07,0.010797298
0.22,0,0,0,0.24,0.018456376,750.49,10,0,5,4,0,0.02,0.017895437
0.22,0,0,0,0.23,0.016778523,331,8,0,5,4,1,0.02,0.017410358
0.22,0,1,0,0.27,0.021812081,365.49,11,0,8,2,2,0,0.013859498
0.22,0,0,2,0.21,0.023489933,744.23,14,0,0,0,2,0.03,0.014271066
0.22,0,1,0,0.12,0.018456376,418.45,10,0,10,3,0,0.01,0.010574097
0.22,0,1,0,0.26,0.018456376,619.73,11,0,7,4,0,0.05,0.015341379
0.22,0,0,1,0.29,0.005033557,710.6,3,0,8,4,1,0.03,0.01371995
0.22,0,0,0,0.12,0.011744966,410.71,6,1,3,2,0,0,0.006951651
0.22,0,0,0,0.28,0.013422819,405.5,7,0,6,3,1,0,0.015093435
0.22,0,0,0,0.33,0.011744966,527.5,6,0,6,2,0,0,0.011638197
0.22,0,0,1,0.29,0.025167785,402.73,14,1,11,3,2,0,0.014513586
0.22,0,0,0,0.28,0.018456376,432.75,9,0,6,3,2,0,0.013944858
0.22,0,0,0,0.27,0.013422819,300.17,8,0,3,1,1,0.02,0.015068856
0.22,0,2,2,0.34,0.02852349,502.08,14,1,12,4,6,0.02,0.011029713
0.21,0,0,0,0.31,0.046979866,638.6,25,0,7,1,2,0.01,0.011798948
0.21,0,0,0,0.29,0.018456376,601.74,8,0,2,1,1,0.02,0.014609044
0.21,0,1,0,0.18,0.036912752,641.64,17,0,8,3,0,0,0.014813956
0.21,2,0,0,0.27,0.038590604,575.81,22,0,7,5,0,0,0.01502648
0.21,0,0,0,0.26,0.018456376,472.4,10,0,8,4,1,0.02,0.016217947
0.21,0,0,0,0.14,0.021812081,222.66,10,0,6,3,1,0.02,0.012313744
0.21,0,1,0,0.27,0.060402685,526.89,29,0,12,3,1,0,0.014398628
0.21,0,0,1,0.19,0.021812081,579.92,11,0,6,1,1,0.02,0.013969186
0.21,0,0,0,0.28,0.05033557,507.29,24,0,12,4,0,0.05,0.012309543
0.21,2,0,0,0.25,0.041946309,561.24,24,0,6,6,1,0.01,0.014930613
0.21,0,2,1,0.29,0.031879195,388.38,17,0,4,2,1,0.01,0.014238724
0.21,0,0,0,0.18,0.021812081,494.35,10,0,4,3,1,0.03,0.015771657
0.21,0,3,1,0.29,0.031879195,472.36,15,0,12,5,3,0.01,0.013445057
0.21,0,0,0,0.3,0.013422819,394.51,8,0,4,2,1,0.01,0.013398391
0.21,0,0,0,0.21,0.013422819,1169.5,8,0,16,4,4,0.03,0.015190042
0.21,0,5,2,0.3,0.021812081,1054.07,13,2,8,3,5,0.01,0.014396492
0.21,0,2,0,0.29,0.030201342,621.52,15,0,6,1,2,0,0.013301968
0.21,0,1,0,0.17,0.006711409,194.98,4,0,9,6,1,0.03,0.013034598
0.2,0,1,0,0.33,0.05033557,668.59,28,0,11,1,2,0.02,0.009350781
0.2,0,0,0,0.37,0.011744966,805.17,7,0,3,3,0,0.01,0.009283823
0.2,0,0,0,0.26,0.015100671,549.73,8,0,5,2,1,0.01,0.015661653
0.2,0,0,2,0.26,0.006711409,444.23,3,0,5,1,2,0.02,0.016239786
0.2,0,0,0,0.3,0.006711409,1024.14,4,0,3,1,2,0.02,0.013845271
0.2,0,2,0,0.28,0.015100671,485.39,8,0,14,3,6,0,0.016603869
0.2,2,1,1,0.26,0.030201342,741.06,17,1,8,4,1,0.04,0.016916014
0.2,0,1,0,0.27,0.021812081,537.29,10,0,9,4,0,0,0.014946617
0.2,0,2,0,0.26,0.020134228,813.2,11,0,6,1,0,0,0.01511609
0.2,0,1,0,0.21,0.015100671,348.59,5,0,8,3,3,0,0.013091334
0.2,2,1,4,0.29,0.016778523,404.16,9,0,6,4,4,0.01,0.013603527
0.2,0,0,0,0.28,0.003355705,662.92,1,0,4,3,0,0,0.013728129
0.2,0,0,1,0.21,0.008389262,325.54,4,0,8,5,1,0.02,0.017135218
0.2,0,0,0,0.3,0.006711409,545.33,4,0,2,2,0,0.01,0.013047109
0.2,2,2,0,0.27,0.026845638,713.31,13,0,6,4,1,0,0.01547415
0.2,2,1,0,0.28,0.006711409,1171.03,4,0,6,3,0,0,0.015038864
0.2,0,1,0,0.3,0.015100671,778.18,8,0,9,6,0,0,0.014263351
0.2,0,1,0,0.18,0.010067114,1238.23,6,0,4,3,0,0.03,0.013705856
0.2,0,2,2,0.21,0.011744966,1226.2,6,1,10,2,4,0,0.017270118
0.19,2,2,0,0.22,0.016778523,760.59,9,0,7,4,1,0,0.017737758
0.19,0,0,0,0.31,0.035234899,552.84,19,0,6,10,1,0,0.013240875
0.19,0,1,0,0.18,0.016778523,769.1,9,0,10,8,2,0,0.014837567
0.19,0,0,0,0.28,0.025167785,797.7,14,0,1,3,0,0.03,0.014903843
0.19,4,2,0,0.23,0.013422819,501.35,6,1,8,5,1,0.02,0.018758546
0.19,0,0,0,0.21,0.033557047,780.68,18,0,5,3,0,0.02,0.015751332
0.19,0,2,0,0.17,0.033557047,709.37,15,0,7,6,1,0.03,0.013921377
0.19,0,2,0,0.22,0.018456376,679.66,8,2,5,2,2,0.02,0.018392015
0.19,0,1,0,0.2,0.026845638,697.89,14,1,4,4,0,0.03,0.016848572
0.19,0,0,0,0.26,0.011744966,991.19,7,0,3,4,1,0,0.016434485
0.19,0,0,0,0.18,0.030201342,556.15,15,0,7,2,0,0.01,0.016258692
0.19,0,0,0,0.2,0.033557047,643.77,19,0,5,5,1,0.02,0.016674547
0.19,0,0,0,0.18,0.016778523,881.81,9,0,10,3,2,0.02,0.01536306
0.19,0,1,0,0.17,0.025167785,722.57,15,0,6,3,0,0.02,0.01476329
0.19,0,0,0,0.25,0.016778523,854.17,9,0,3,3,1,0.03,0.016722643
0.19,0,1,1,0.14,0.02852349,487.67,13,2,4,0,1,0.03,0.012375356
0.19,0,0,1,0.32,0.013422819,643.87,7,0,6,3,3,0,0.011983515
0.19,4,0,0,0.26,0.018456376,427.96,11,0,2,2,2,0.02,0.01506098
0.18,4,1,0,0.13,0.018456376,828.22,10,0,2,2,2,0,0.010051307
0.18,4,0,0,0.23,0.010067114,1119.33,6,0,2,2,1,0.02,0.017199043
0.18,3,3,2,0.21,0.02852349,429.66,13,1,11,5,4,0.02,0.014978376
0.18,0,0,0,0.18,0.021812081,753.3,12,0,1,2,0,0.04,0.014088209
0.18,0,0,0,0.21,0.013422819,812.15,7,0,3,2,0,0.01,0.015938568
0.18,0,0,0,0.21,0.020134228,661.11,11,0,6,2,0,0,0.015131398
0.18,0,0,1,0.3,0.018456376,993.02,10,1,6,1,2,0.02,0.014671852
0.18,0,0,0,0.22,0.016778523,585.91,10,0,4,1,0,0.02,0.016309307
0.18,0,0,0,0.22,0.006711409,1396.39,4,0,6,2,1,0.01,0.016680784
0.18,0,1,0,0.25,0.018456376,504.04,10,2,5,2,1,0.01,0.016427142
0.18,2,1,0,0.28,0.025167785,337.77,13,1,7,3,0,0.01,0.015087731
0.18,0,0,1,0.17,0.023489933,597.55,11,0,0,0,1,0.02,0.014049679
0.18,2,0,1,0.23,0.011744966,553.9,6,0,9,2,4,0,0.016056994
0.18,3,3,0,0.26,0.023489933,397.49,13,4,9,2,0,0.03,0.014867822
0.18,0,0,0,0.26,0.025167785,874.1,15,0,0,0,0,0.01,0.015679237
0.18,2,0,1,0.05,0.031879195,657.91,17,3,9,3,4,0.02,0.003839891
0.18,0,0,0,0.2,0.023489933,420.5,12,0,2,1,1,0.01,0.01454502
0.18,0,0,0,0.25,0.02852349,554.91,15,0,5,1,0,0.02,0.015653652
0.17,0,0,0,0.11,0.013422819,675.77,7,0,2,1,1,0.02,0.00868954
0.17,0,0,0,0.24,0.016778523,798.4,9,0,4,1,0,0.01,0.015956751
0.17,0,0,0,0.2,0.013422819,811,6,0,7,5,0,0.01,0.016642064
0.17,0,0,0,0.18,0.023489933,677.17,13,0,7,4,0,0,0.015018409
0.17,0,0,0,0.2,0.030201342,525.27,16,0,5,3,1,0,0.016439684
0.17,0,0,0,0.21,0.016778523,757.92,10,0,6,5,0,0.02,0.015304244
0.17,0,1,2,0.19,0.030201342,883.82,17,3,19,5,3,0.01,0.012849358
0.17,0,0,0,0.3,0.02852349,509.87,16,0,7,3,0,0.01,0.013301498
0.17,0,0,0,0.22,0.020134228,410.31,11,0,13,4,2,0.02,0.016889576
0.17,0,0,0,0.22,0.023489933,454.58,11,0,15,4,0,0.02,0.013783975
0.17,0,0,0,0.3,0.020134228,391.47,10,0,6,3,0,0.02,0.012475537
0.17,0,0,0,0.18,0.02852349,491.54,16,0,8,2,0,0.01,0.014092472
0.17,0,0,0,0.23,0.010067114,189.94,4,2,24,13,1,0.02,0.012916171
0.17,0,0,0,0.26,0.020134228,813.53,11,0,4,5,1,0.02,0.013805022
0.17,0,0,0,0.23,0.05033557,367.78,22,0,15,8,0,0.03,0.017250662
0.17,0,1,1,0.16,0.011744966,393.95,4,1,11,7,2,0.02,0.014546424
0.17,0,0,0,0.25,0.020134228,472.27,9,0,8,5,1,0.01,0.013720249
0.17,0,1,0,0.22,0.016778523,569.13,7,0,5,5,1,0,0.017623892
0.17,0,0,0,0.23,0.016778523,768.82,10,0,8,5,0,0.01,0.016451107
0.16,0,0,0,0.29,0.025167785,656.64,14,4,6,2,0,0,0.012955956
0.16,0,0,0,0.26,0.013422819,350.36,5,0,5,1,0,0.02,0.015532179
0.16,0,0,0,0.18,0.040268456,584.05,24,0,8,2,2,0,0.012857533
0.16,0,0,0,0.25,0.001677852,172.83,1,1,13,3,3,0.03,0.015669421
0.16,0,0,0,0.25,0.021812081,733.1,12,0,3,2,0,0.01,0.016851989
0.16,0,0,1,0.23,0.036912752,436.85,20,0,0,0,1,0.01,0.016119286
0.16,0,0,0,0.21,0.025167785,455.12,13,2,23,6,2,0,0.014362365
0.16,0,0,0,0.18,0.016778523,179.32,6,0,3,4,0,0,0.013768675
0.16,0,0,0,0.18,0.023489933,565.3,13,0,5,1,1,0,0.015932661
0.16,0,0,0,0.08,0.025167785,627.26,14,0,2,1,1,0.01,0.00540288
0.16,0,0,0,0.3,0.043624161,562.21,25,0,2,1,0,0.01,0.012335508
0.16,0,1,1,0.23,0.010067114,240.26,6,0,7,1,1,0,0.015293865
0.16,0,0,1,0.22,0.015100671,280.84,8,0,13,3,1,0.01,0.01728055
0.16,0,0,0,0.14,0.018456376,313.77,11,0,8,4,0,0.02,0.011952383
0.16,0,0,0,0.22,0.013422819,361.37,8,0,8,2,0,0.01,0.017705437
0.16,0,0,1,0.27,0.018456376,453.96,10,0,5,3,2,0.01,0.016298235
0.16,0,0,0,0.29,0.008389262,364.24,5,0,5,3,0,0.04,0.013079866
0.16,1,0,0,0.27,0.018456376,634.65,10,0,2,0,1,0.02,0.01500236
0.15,1,0,1,0.27,0.018456376,556.33,11,0,3,2,1,0,0.01548361
0.15,0,0,0,0.22,0.067114094,499.05,39,0,2,1,0,0.05,0.017481315
0.15,0,0,0,0.28,0.025167785,968.53,15,0,9,4,1,0.03,0.01482642
0.15,0,0,2,0.15,0.025167785,502.51,13,0,3,2,2,0,0.00996561
0.15,0,0,0,0.16,0.08557047,439.13,44,0,4,3,0,0.02,0.012808333
0.15,0,0,5,0.23,0.040268456,704.62,18,0,3,3,6,0.01,0.015872476
0.15,0,0,0,0.3,0.013422819,700.9,7,0,6,1,1,0.01,0.013814871
0.15,0,0,1,0.21,0.020134228,412.79,12,0,7,3,2,0.01,0.016664779
0.15,0,0,0,0.27,0.015100671,347.56,8,0,16,6,1,0.01,0.014370845
0.15,0,0,0,0.2,0.14261745,428.99,78,0,5,2,1,0.01,0.015228882
0.15,2,2,2,0.23,0.018456376,231.98,8,0,14,1,3,0.01,0.014630261
0.15,0,0,0,0.2,0.073825503,391.31,34,0,7,1,0,0.02,0.015252873
0.15,0,0,0,0.24,0.003355705,152.98,2,0,9,7,2,0.03,0.014265731
0.15,2,0,0,0.29,0.006711409,612.6,4,0,9,7,0,0,0.013968929
0.15,0,0,0,0.27,0.021812081,776.46,11,0,4,4,0,0.01,0.015124209
0.15,0,0,0,0.25,0.025167785,231.17,11,0,8,7,0,0.01,0.017300191
0.15,0,0,1,0.2,0.020134228,442.9,12,0,4,3,1,0.01,0.015075447
0.15,0,0,1,0.18,0.018456376,637.04,11,0,7,6,1,0,0.013211452
0.15,0,0,0,0.26,0.005033557,909.66,3,0,14,4,0,0,0.014152616
0.14,0,0,0,0.17,0.013422819,715.44,8,0,4,2,0,0,0.012862464
0.14,0,0,0,0.21,0.016778523,550.99,10,0,9,4,0,0.02,0.015410813
0.14,0,0,1,0.23,0.015100671,530.69,7,0,5,4,1,0.01,0.014846028
0.14,0,0,0,0.27,0.05033557,369.35,27,0,7,5,0,0.01,0.014910262
0.14,0,0,0,0.26,0.038590604,460.56,17,0,3,2,1,0.01,0.015177301
0.14,0,0,0,0.2,0.016778523,762.98,10,0,7,3,0,0,0.013790494
0.14,0,2,1,0.18,0.015100671,738.86,9,1,8,3,2,0.01,0.013705304
0.14,0,0,1,0.27,0.018456376,1075.04,11,0,3,3,1,0.02,0.014970635
0.14,0,0,0,0.23,0.008389262,255.11,4,1,9,5,0,0.01,0.015751169
0.14,0,1,0,0.26,0.005033557,219.46,2,0,6,3,0,0.02,0.015372632
0.14,0,0,0,0.23,0.008389262,130.84,3,0,4,2,0,0.01,0.015136029
0.14,0,1,0,0.21,0.023489933,758.59,14,0,6,4,0,0.02,0.016609038
0.14,0,0,0,0.28,0.020134228,615.1,10,0,4,6,0,0,0.01459558
0.14,0,0,0,0.25,0.023489933,611.43,13,0,6,3,0,0.01,0.017294637
0.14,0,0,1,0.21,0.016778523,293.45,8,0,2,2,1,0.02,0.015967106
0.14,0,1,0,0.3,0.006711409,748.97,3,1,7,2,1,0.03,0.014973122
0.14,2,3,0,0.18,0.030201342,568.18,14,3,9,4,0,0,0.014299099
0.14,0,1,0,0.23,0.023489933,481.29,11,0,11,2,0,0,0.013825452
0.13,0,0,1,0.17,0.046979866,505.05,24,0,4,4,1,0.02,0.0143382
0.13,0,0,0,0.22,0.003355705,464.94,2,0,6,3,0,0.01,0.014185223
0.13,0,0,1,0.23,0.003355705,524.37,2,0,0,0,1,0.02,0.014684322
0.13,0,0,1,0.26,0.010067114,874.55,6,0,10,4,1,0.01,0.017263758
0.13,2,0,0,0.19,0.005033557,321.38,2,0,11,7,0,0,0.01431504
0.13,0,0,0,0.2,0.005033557,366.43,3,0,11,3,1,0.01,0.013424275
0.13,0,2,1,0.08,0.015100671,456.8,8,1,12,2,2,0.03,0.005294787
0.13,0,0,0,0.24,0.020134228,511.07,12,0,2,3,0,0.03,0.014009006
0.13,0,0,0,0.29,0.021812081,577.55,12,0,4,4,1,0,0.011862267
0.13,2,0,0,0.27,0.010067114,319.26,5,0,4,4,0,0,0.013710225
0.13,0,0,0,0.24,0.016778523,409.99,9,0,9,3,1,0,0.017285322
0.13,2,0,0,0.18,0.02852349,679.39,16,0,9,9,0,0,0.011591866
0.13,0,1,0,0.25,0.015100671,542.27,8,0,5,2,1,0,0.012876895
0.13,0,0,0,0.18,0.016778523,419.36,10,0,9,6,0,0,0.013032284
0.13,0,1,1,0.15,0.035234899,568.98,19,0,11,4,1,0,0.009925218
0.13,2,1,0,0.23,0.011744966,509.33,5,0,7,4,0,0.04,0.013702695
0.13,0,2,1,0.26,0.013422819,349.62,7,0,9,1,1,0.01,0.013728983
0.13,0,0,0,0.27,0.011744966,464.44,6,0,6,3,1,0,0.015290533
0.12,0,0,0,0.22,0.025167785,432.55,12,0,9,4,0,0,0.017559551
0.12,0,0,0,0.2,0.008389262,379.6,5,0,4,1,0,0.01,0.015633166
0.12,0,0,0,0.26,0.010067114,505.49,5,0,4,3,0,0,0.017242821
0.12,0,3,2,0.2,0.015100671,417,9,1,19,7,4,0.01,0.013989797
0.12,0,1,0,0.19,0.060402685,436.91,31,0,4,2,1,0.01,0.014768529
0.12,0,0,0,0.17,0.013422819,724.96,8,1,6,2,2,0,0.014477508
0.12,0,0,0,0.17,0.025167785,477.05,13,0,0,0,0,0.02,0.013189856
0.12,0,0,0,0.21,0.013422819,340.8,6,0,9,2,2,0,0.015337306
0.12,0,0,2,0.27,0.020134228,399.05,11,0,0,0,2,0.03,0.013503583
0.12,0,0,0,0.17,0.016778523,593.62,10,0,6,2,2,0,0.013377289
0.12,0,2,1,0.11,0.023489933,752.18,14,0,8,5,2,0,0.00868954
0.12,0,0,0,0.28,0.016778523,369.17,7,0,7,1,0,0,0.014702249
0.12,7,3,2,0.02,0.010067114,512.51,6,0,20,1,3,0,0.002718043
0.12,0,0,0,0.3,0.013422819,488.92,8,0,1,0,0,0,0.012583692
0.12,0,0,2,0.27,0.011744966,832.22,7,0,8,3,2,0,0.015863884
0.12,2,0,2,0.31,0.038590604,365.32,22,0,14,5,2,0.01,0.01219266
0.12,0,0,0,0.29,0.008389262,752.74,5,0,10,5,1,0.04,0.01416806
0.12,1,0,1,0.09,0.003355705,1061.23,2,0,6,2,1,0.01,0.007339805
0.12,0,1,0,0.25,0.011744966,233.17,6,0,6,4,1,0.01,0.014038728
0.11,0,0,2,0.26,0.008389262,513.92,5,0,9,7,3,0.01,0.013881423
0.11,0,0,0,0.29,0.003355705,35.31,0,0,14,6,0,0.04,0.01365307
0.11,0,0,0,0.24,0.011744966,135.41,3,0,4,1,0,0,0.014702379
0.11,0,0,0,0.28,0.013422819,179.71,3,0,5,2,0,0,0.014168677
0.11,2,0,0,0.2,0.013422819,552.13,8,0,6,2,0,0.01,0.015906203
0.11,0,0,0,0.26,0.020134228,402.3,11,1,4,4,0,0,0.013770621
0.11,0,1,0,0.27,0.020134228,329.06,11,0,6,2,0,0,0.016282206
0.11,0,0,0,0.27,0.018456376,477.03,11,0,2,2,0,0,0.014369168
0.11,1,0,0,0.26,0.010067114,367.13,6,0,6,3,0,0.02,0.015982654
0.11,1,0,1,0.22,0.010067114,399.82,6,0,4,6,1,0,0.016600203
0.11,0,1,2,0.27,0.005033557,1136.57,3,3,20,14,5,0,0.01511719
0.11,2,3,2,0.18,0.011744966,413.93,7,2,15,3,3,0,0.015221881
0.11,0,2,1,0.32,0.013422819,465.72,8,1,9,7,1,0.01,0.011822318
0.11,0,5,0,0.24,0.003355705,1061.23,2,8,39,11,0,0.01,0.017487906
0.11,4,5,0,0.25,0.035234899,497.55,19,2,17,7,0,0.01,0.016501469
0.11,0,0,1,0.26,0.003355705,726.61,2,1,4,3,2,0.01,0.017575558
0.11,0,0,0,0.28,0.018456376,484.36,11,0,6,3,1,0,0.015851424
0.11,0,0,0,0.31,0.030201342,385.67,16,1,6,4,0,0.05,0.010867802
0.1,23,21,43,0.23,0.020134228,187.23,10,4,76,14,53,0,0.013114191
0.1,1,2,0,0.26,0.018456376,415.04,10,0,7,2,0,0.03,0.016426671
0.1,8,2,2,0.26,0.016778523,268.3,9,3,27,15,5,0.03,0.015564683
0.1,2,0,0,0.33,0.016778523,537.23,10,1,2,0,0,0,0.012063643
0.1,0,0,1,0.26,0.013422819,440.53,7,0,0,0,1,0.02,0.014401378
0.1,0,0,0,0.25,0.026845638,296.35,15,2,3,1,1,0,0.014976873
0.1,2,0,1,0.33,0.003355705,1061.23,2,0,8,2,1,0.02,0.011437915
0.1,0,0,0,0.18,0.015100671,560.11,9,0,10,5,0,0.02,0.013879204
0.1,0,1,1,0.04,0.010067114,317.54,6,0,5,6,1,0,0.003143929
0.1,1,1,0,0.22,0.003355705,438.04,2,0,7,4,0,0,0.013805182
0.1,0,0,1,0.27,0.011744966,344.51,6,0,0,0,1,0.02,0.015626427
0.1,2,0,0,0.22,0.006711409,723.71,4,3,3,0,0,0.01,0.015536184
0.1,1,0,0,0.2,0.001677852,1285.48,1,0,6,2,0,0.01,0.017219961
0.1,1,0,2,0.16,0.005033557,632.05,3,0,7,3,2,0.01,0.011827771
0.1,0,0,0,0.07,0.001677852,1285.48,1,0,3,2,0,0,0.00534265
0.1,6,2,1,0.1,0.013422819,420.21,8,2,15,13,2,0.03,0.006778104
0.1,0,0,0,0.2,0.003355705,1061.23,2,0,13,5,0,0.01,0.015234548
